group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
hailstone_sequence_append_7,,,,,1113348.0,ns,7578
hailstone_sequence_append_7,,,,,2141252.0,ns,15156
hailstone_sequence_append_7,,,,,2964156.0,ns,22734
hailstone_sequence_append_7,,,,,4762970.0,ns,30312
hailstone_sequence_append_7,,,,,5212447.0,ns,37890
hailstone_sequence_append_7,,,,,5569768.0,ns,45468
hailstone_sequence_append_7,,,,,10038822.0,ns,53046
hailstone_sequence_append_7,,,,,8011819.0,ns,60624
hailstone_sequence_append_7,,,,,8633422.0,ns,68202
hailstone_sequence_append_7,,,,,9774336.0,ns,75780
hailstone_sequence_append_7,,,,,10815929.0,ns,83358
hailstone_sequence_append_7,,,,,11347738.0,ns,90936
hailstone_sequence_append_7,,,,,12907243.0,ns,98514
hailstone_sequence_append_7,,,,,14256176.0,ns,106092
hailstone_sequence_append_7,,,,,15171282.0,ns,113670
hailstone_sequence_append_7,,,,,15422133.0,ns,121248
hailstone_sequence_append_7,,,,,15671836.0,ns,128826
hailstone_sequence_append_7,,,,,17073704.0,ns,136404
hailstone_sequence_append_7,,,,,17822985.0,ns,143982
hailstone_sequence_append_7,,,,,22684769.0,ns,151560
hailstone_sequence_append_7,,,,,20357534.0,ns,159138
hailstone_sequence_append_7,,,,,21214727.0,ns,166716
hailstone_sequence_append_7,,,,,22658296.0,ns,174294
hailstone_sequence_append_7,,,,,23388259.0,ns,181872
hailstone_sequence_append_7,,,,,26374111.0,ns,189450
hailstone_sequence_append_7,,,,,26165963.0,ns,197028
hailstone_sequence_append_7,,,,,27432308.0,ns,204606
hailstone_sequence_append_7,,,,,31009263.0,ns,212184
hailstone_sequence_append_7,,,,,29586835.0,ns,219762
hailstone_sequence_append_7,,,,,29457890.0,ns,227340
hailstone_sequence_append_7,,,,,29438815.0,ns,234918
hailstone_sequence_append_7,,,,,29919316.0,ns,242496
hailstone_sequence_append_7,,,,,30496135.0,ns,250074
hailstone_sequence_append_7,,,,,31867530.0,ns,257652
hailstone_sequence_append_7,,,,,34245339.0,ns,265230
hailstone_sequence_append_7,,,,,34803561.0,ns,272808
hailstone_sequence_append_7,,,,,35301268.0,ns,280386
hailstone_sequence_append_7,,,,,37521503.0,ns,287964
hailstone_sequence_append_7,,,,,38279171.0,ns,295542
hailstone_sequence_append_7,,,,,39128630.0,ns,303120
hailstone_sequence_append_7,,,,,39116414.0,ns,310698
hailstone_sequence_append_7,,,,,39956366.0,ns,318276
hailstone_sequence_append_7,,,,,41284366.0,ns,325854
hailstone_sequence_append_7,,,,,41427028.0,ns,333432
hailstone_sequence_append_7,,,,,42825697.0,ns,341010
hailstone_sequence_append_7,,,,,43373488.0,ns,348588
hailstone_sequence_append_7,,,,,45391223.0,ns,356166
hailstone_sequence_append_7,,,,,47362781.0,ns,363744
hailstone_sequence_append_7,,,,,47741998.0,ns,371322
hailstone_sequence_append_7,,,,,50229559.0,ns,378900
hailstone_sequence_append_7,,,,,48851284.0,ns,386478
hailstone_sequence_append_7,,,,,49535570.0,ns,394056
hailstone_sequence_append_7,,,,,50594549.0,ns,401634
hailstone_sequence_append_7,,,,,56632729.0,ns,409212
hailstone_sequence_append_7,,,,,51991116.0,ns,416790
hailstone_sequence_append_7,,,,,52891048.0,ns,424368
hailstone_sequence_append_7,,,,,54513316.0,ns,431946
hailstone_sequence_append_7,,,,,56320655.0,ns,439524
hailstone_sequence_append_7,,,,,58205708.0,ns,447102
hailstone_sequence_append_7,,,,,57779282.0,ns,454680
hailstone_sequence_append_7,,,,,61711006.0,ns,462258
hailstone_sequence_append_7,,,,,58337045.0,ns,469836
hailstone_sequence_append_7,,,,,60040455.0,ns,477414
hailstone_sequence_append_7,,,,,59191912.0,ns,484992
hailstone_sequence_append_7,,,,,64198363.0,ns,492570
hailstone_sequence_append_7,,,,,64729602.0,ns,500148
hailstone_sequence_append_7,,,,,68545608.0,ns,507726
hailstone_sequence_append_7,,,,,65790830.0,ns,515304
hailstone_sequence_append_7,,,,,66340746.0,ns,522882
hailstone_sequence_append_7,,,,,68175239.0,ns,530460
hailstone_sequence_append_7,,,,,67777613.0,ns,538038
hailstone_sequence_append_7,,,,,69114806.0,ns,545616
hailstone_sequence_append_7,,,,,69313140.0,ns,553194
hailstone_sequence_append_7,,,,,73077020.0,ns,560772
hailstone_sequence_append_7,,,,,73558223.0,ns,568350
hailstone_sequence_append_7,,,,,71982508.0,ns,575928
hailstone_sequence_append_7,,,,,73970180.0,ns,583506
hailstone_sequence_append_7,,,,,77372528.0,ns,591084
hailstone_sequence_append_7,,,,,76115009.0,ns,598662
hailstone_sequence_append_7,,,,,75346964.0,ns,606240
hailstone_sequence_append_7,,,,,79455971.0,ns,613818
hailstone_sequence_append_7,,,,,79025359.0,ns,621396
hailstone_sequence_append_7,,,,,79219557.0,ns,628974
hailstone_sequence_append_7,,,,,82254500.0,ns,636552
hailstone_sequence_append_7,,,,,79937940.0,ns,644130
hailstone_sequence_append_7,,,,,80919381.0,ns,651708
hailstone_sequence_append_7,,,,,82559016.0,ns,659286
hailstone_sequence_append_7,,,,,83167735.0,ns,666864
hailstone_sequence_append_7,,,,,84640768.0,ns,674442
hailstone_sequence_append_7,,,,,84678974.0,ns,682020
hailstone_sequence_append_7,,,,,88410322.0,ns,689598
hailstone_sequence_append_7,,,,,87862626.0,ns,697176
hailstone_sequence_append_7,,,,,89915192.0,ns,704754
hailstone_sequence_append_7,,,,,89358326.0,ns,712332
hailstone_sequence_append_7,,,,,92506314.0,ns,719910
hailstone_sequence_append_7,,,,,91919405.0,ns,727488
hailstone_sequence_append_7,,,,,92524613.0,ns,735066
hailstone_sequence_append_7,,,,,92389519.0,ns,742644
hailstone_sequence_append_7,,,,,95104075.0,ns,750222
hailstone_sequence_append_7,,,,,95777604.0,ns,757800
